frame_id,timestamp_seconds,stage,status,yaw,pitch,roll,face_width_px,detected_hands,errors,image_path,roi_dir
frame_0001091050ms,1091.05,coarse,needs_review,-1.3525273421891706,-6.323559091651875,1.7290565225796017,347.2137416848711,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001091050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001091050ms
frame_0001092050ms,1092.05,coarse,needs_review,0.6809398672274167,-5.632841573584202,1.1524009190952202,348.9211890499789,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001092050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001092050ms
frame_0001093050ms,1093.05,coarse,needs_review,0.6428613256148279,-7.086844144552292,1.933463043073888,351.2710136159305,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001093050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001093050ms
frame_0001094050ms,1094.05,coarse,needs_review,0.0848247952534367,-7.666562535944664,2.799803389063078,350.1043439880601,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001094050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001094050ms
frame_0001095050ms,1095.05,coarse,needs_review,0.6498284504862731,-10.580856933374289,3.1359001727373235,351.28500151739394,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001095050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001095050ms
frame_0001096050ms,1096.05,coarse,needs_review,1.7979756150852935,-5.577896798368995,3.7823839877992342,352.07849937027083,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001096050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001096050ms
frame_0001097050ms,1097.05,coarse,needs_review,-0.3731729784176756,-7.705132596988332,2.3214255748463533,350.57188987672953,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001097050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001097050ms
frame_0001098050ms,1098.05,coarse,needs_review,1.047348193401632,-7.926054712234903,2.9046835859007616,348.4476774093491,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001098050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001098050ms
frame_0001099050ms,1099.05,coarse,needs_review,1.5511663170010208,-10.560090834610179,2.5762188502130017,350.1801020250881,2,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001099050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001099050ms
frame_0001100050ms,1100.05,coarse,needs_review,0.9629974213530458,-7.961243713562579,2.7788569548284285,350.50334668917213,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001100050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001100050ms
frame_0001101050ms,1101.05,coarse,needs_review,1.1031815482137255,-5.8880973896078865,2.8350380570820297,349.7561447688617,1,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001101050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001101050ms
frame_0001102050ms,1102.05,coarse,needs_review,1.1608188842930653,-7.033901665113317,2.7097998139927877,350.35718167476426,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001102050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001102050ms
frame_0001103050ms,1103.05,coarse,needs_review,1.420192844108633,-6.279704811407548,2.4639345917866846,352.15339369041885,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001103050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001103050ms
frame_0001104050ms,1104.05,coarse,needs_review,1.594552440271171,-7.0856996389772515,2.557561733496063,349.23950592841317,0,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001104050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001104050ms
